roomidx ,idx ,romname ,minpeople,maxpeople,price,r_check,content,col1,col2
2190,548,여름방,2,6,70000,0,,,
2191,548,가을방,4,6,80000,0,,,
2192,548,겨울방,8,10,150000,0,,,
2193,549,봄방,2,4,50000,0,,,
2194,549,여름방,2,6,70000,0,,,
2195,549,가을방,4,6,80000,0,,,
2196,549,겨울방,8,10,150000,0,,,
2197,550,봄방,2,4,50000,0,,,
2198,550,여름방,2,6,70000,0,,,
2199,550,가을방,4,6,80000,0,,,
2200,550,겨울방,8,10,150000,0,,,
2201,551,봄방,2,4,50000,0,,,
2202,551,여름방,2,6,70000,0,,,
2203,551,가을방,4,6,80000,0,,,
2204,551,겨울방,8,10,150000,0,,,
2205,552,봄방,2,4,50000,0,,,
2206,552,여름방,2,6,70000,0,,,
2207,552,가을방,4,6,80000,0,,,
2208,552,겨울방,8,10,150000,0,,,
2209,553,봄방,2,4,50000,0,,,
2210,553,여름방,2,6,70000,0,,,
2211,553,가을방,4,6,80000,0,,,
2212,553,겨울방,8,10,150000,0,,,
2213,554,봄방,2,4,50000,0,,,
2214,554,여름방,2,6,70000,0,,,
2215,554,가을방,4,6,80000,0,,,
2216,554,겨울방,8,10,150000,0,,,
2217,555,봄방,2,4,50000,0,,,
2218,555,여름방,2,6,70000,0,,,
2219,555,가을방,4,6,80000,0,,,
2220,555,겨울방,8,10,150000,0,,,
2221,556,봄방,2,4,50000,0,,,
2222,556,여름방,2,6,70000,0,,,
2223,556,가을방,4,6,80000,0,,,
2224,556,겨울방,8,10,150000,0,,,
2225,557,봄방,2,4,50000,0,,,
2226,557,여름방,2,6,70000,0,,,
2227,557,가을방,4,6,80000,0,,,
2228,557,겨울방,8,10,150000,0,,,
2229,558,봄방,2,4,50000,0,,,
2230,558,여름방,2,6,70000,0,,,
2231,558,가을방,4,6,80000,0,,,
2232,558,겨울방,8,10,150000,0,,,
2233,559,봄방,2,4,50000,0,,,
2234,559,여름방,2,6,70000,0,,,
2235,559,가을방,4,6,80000,0,,,
2236,559,겨울방,8,10,150000,0,,,
2237,560,봄방,2,4,50000,0,,,
2238,560,여름방,2,6,70000,0,,,
2239,560,가을방,4,6,80000,0,,,
2240,560,겨울방,8,10,150000,0,,,
2241,561,봄방,2,4,50000,0,,,
2242,561,여름방,2,6,70000,0,,,
2243,561,가을방,4,6,80000,0,,,
2244,561,겨울방,8,10,150000,0,,,
2245,562,봄방,2,4,50000,0,,,
2246,562,여름방,2,6,70000,0,,,
2247,562,가을방,4,6,80000,0,,,
2248,562,겨울방,8,10,150000,0,,,
2249,563,봄방,2,4,50000,0,,,
2250,563,여름방,2,6,70000,0,,,
2251,563,가을방,4,6,80000,0,,,
2252,563,겨울방,8,10,150000,0,,,
2253,564,봄방,2,4,50000,0,,,
2254,564,여름방,2,6,70000,0,,,
2255,564,가을방,4,6,80000,0,,,
2256,564,겨울방,8,10,150000,0,,,
2257,565,봄방,2,4,50000,0,,,
2258,565,여름방,2,6,70000,0,,,
2259,565,가을방,4,6,80000,0,,,
2260,565,겨울방,8,10,150000,0,,,
2261,566,봄방,2,4,50000,0,,,
2262,566,여름방,2,6,70000,0,,,
2263,566,가을방,4,6,80000,0,,,
2264,566,겨울방,8,10,150000,0,,,
2265,567,봄방,2,4,50000,0,,,
2266,567,여름방,2,6,70000,0,,,
2267,567,가을방,4,6,80000,0,,,
2268,567,겨울방,8,10,150000,0,,,
2269,568,봄방,2,4,50000,0,,,
2270,568,여름방,2,6,70000,0,,,
2271,568,가을방,4,6,80000,0,,,
2272,568,겨울방,8,10,150000,0,,,
2273,569,봄방,2,4,50000,0,,,
2274,569,여름방,2,6,70000,0,,,
2275,569,가을방,4,6,80000,0,,,
2276,569,겨울방,8,10,150000,0,,,
2277,570,봄방,2,4,50000,0,,,
2278,570,여름방,2,6,70000,0,,,
2279,570,가을방,4,6,80000,0,,,
2280,570,겨울방,8,10,150000,0,,,
2281,571,봄방,2,4,50000,0,,,
2282,571,여름방,2,6,70000,0,,,
2283,571,가을방,4,6,80000,0,,,
2284,571,겨울방,8,10,150000,0,,,
2285,572,봄방,2,4,50000,0,,,
2286,572,여름방,2,6,70000,0,,,
2287,572,가을방,4,6,80000,0,,,
2288,572,겨울방,8,10,150000,0,,,
2289,573,봄방,2,4,50000,0,,,
2290,573,여름방,2,6,70000,0,,,
2291,573,가을방,4,6,80000,0,,,
2292,573,겨울방,8,10,150000,0,,,
2293,574,봄방,2,4,50000,0,,,
2294,574,여름방,2,6,70000,0,,,
2295,574,가을방,4,6,80000,0,,,
2296,574,겨울방,8,10,150000,0,,,
2297,575,봄방,2,4,50000,0,,,
2298,575,여름방,2,6,70000,0,,,
2299,575,가을방,4,6,80000,0,,,
2300,575,겨울방,8,10,150000,0,,,
2301,576,봄방,2,4,50000,0,,,
2302,576,여름방,2,6,70000,0,,,
2303,576,가을방,4,6,80000,0,,,
2304,576,겨울방,8,10,150000,0,,,
2305,577,봄방,2,4,50000,0,,,
2306,577,여름방,2,6,70000,0,,,
2307,577,가을방,4,6,80000,0,,,
2308,577,겨울방,8,10,150000,0,,,
2309,578,봄방,2,4,50000,0,,,
2310,578,여름방,2,6,70000,0,,,
2311,578,가을방,4,6,80000,0,,,
2312,578,겨울방,8,10,150000,0,,,
2313,579,봄방,2,4,50000,0,,,
2314,579,여름방,2,6,70000,0,,,
2315,579,가을방,4,6,80000,0,,,
2316,579,겨울방,8,10,150000,0,,,
2317,580,봄방,2,4,50000,0,,,
2318,580,여름방,2,6,70000,0,,,
2319,580,가을방,4,6,80000,0,,,
2320,580,겨울방,8,10,150000,0,,,
2321,581,봄방,2,4,50000,0,,,
2322,581,여름방,2,6,70000,0,,,
2323,581,가을방,4,6,80000,0,,,
2324,581,겨울방,8,10,150000,0,,,
2325,582,봄방,2,4,50000,0,,,
2326,582,여름방,2,6,70000,0,,,
2327,582,가을방,4,6,80000,0,,,
2328,582,겨울방,8,10,150000,0,,,
2329,583,봄방,2,4,50000,0,,,
2330,583,여름방,2,6,70000,0,,,
2331,583,가을방,4,6,80000,0,,,
2332,583,겨울방,8,10,150000,0,,,
2333,584,봄방,2,4,50000,0,,,
2334,584,여름방,2,6,70000,0,,,
2335,584,가을방,4,6,80000,0,,,
2336,584,겨울방,8,10,150000,0,,,
2337,585,봄방,2,4,50000,0,,,
2338,585,여름방,2,6,70000,0,,,
2339,585,가을방,4,6,80000,0,,,
2340,585,겨울방,8,10,150000,0,,,
2341,586,봄방,2,4,50000,0,,,
2342,586,여름방,2,6,70000,0,,,
2343,586,가을방,4,6,80000,0,,,
2344,586,겨울방,8,10,150000,0,,,
2345,587,봄방,2,4,50000,0,,,
2346,587,여름방,2,6,70000,0,,,
2347,587,가을방,4,6,80000,0,,,
2348,587,겨울방,8,10,150000,0,,,
2349,588,봄방,2,4,50000,0,,,
2350,588,여름방,2,6,70000,0,,,
2351,588,가을방,4,6,80000,0,,,
2352,588,겨울방,8,10,150000,0,,,
2353,589,봄방,2,4,50000,0,,,
2354,589,여름방,2,6,70000,0,,,
2355,589,가을방,4,6,80000,0,,,
2356,589,겨울방,8,10,150000,0,,,
2357,590,봄방,2,4,50000,0,,,
2358,590,여름방,2,6,70000,0,,,
2359,590,가을방,4,6,80000,0,,,
2360,590,겨울방,8,10,150000,0,,,
2361,591,봄방,2,4,50000,0,,,
2362,591,여름방,2,6,70000,0,,,
2363,591,가을방,4,6,80000,0,,,
2364,591,겨울방,8,10,150000,0,,,
2365,592,봄방,2,4,50000,0,,,
2366,592,여름방,2,6,70000,0,,,
2367,592,가을방,4,6,80000,0,,,
2368,592,겨울방,8,10,150000,0,,,
2369,593,봄방,2,4,50000,0,,,
2370,593,여름방,2,6,70000,0,,,
2371,593,가을방,4,6,80000,0,,,
2372,593,겨울방,8,10,150000,0,,,
2373,594,봄방,2,4,50000,0,,,
2374,594,여름방,2,6,70000,0,,,
2375,594,가을방,4,6,80000,0,,,
2376,594,겨울방,8,10,150000,0,,,
2377,595,봄방,2,4,50000,0,,,
2378,595,여름방,2,6,70000,0,,,
2379,595,가을방,4,6,80000,0,,,
2380,595,겨울방,8,10,150000,0,,,
2381,596,봄방,2,4,50000,0,,,
2382,596,여름방,2,6,70000,0,,,
2383,596,가을방,4,6,80000,0,,,
2384,596,겨울방,8,10,150000,0,,,
2385,597,봄방,2,4,50000,0,,,
2386,597,여름방,2,6,70000,0,,,
2387,597,가을방,4,6,80000,0,,,
2388,597,겨울방,8,10,150000,0,,,
2389,598,봄방,2,4,50000,0,,,
2390,598,여름방,2,6,70000,0,,,
2391,598,가을방,4,6,80000,0,,,
2392,598,겨울방,8,10,150000,0,,,
2393,599,봄방,2,4,50000,0,,,
2394,599,여름방,2,6,70000,0,,,
2395,599,가을방,4,6,80000,0,,,
2396,599,겨울방,8,10,150000,0,,,
2397,600,봄방,2,4,50000,0,,,
2398,600,여름방,2,6,70000,0,,,
2399,600,가을방,4,6,80000,0,,,
2400,600,겨울방,8,10,150000,0,,,
2401,601,봄방,2,4,50000,0,,,
2402,601,여름방,2,6,70000,0,,,
2403,601,가을방,4,6,80000,0,,,
2404,601,겨울방,8,10,150000,0,,,
2405,602,봄방,2,4,50000,0,,,
2406,602,여름방,2,6,70000,0,,,
2407,602,가을방,4,6,80000,0,,,
2408,602,겨울방,8,10,150000,0,,,
2409,603,봄방,2,4,50000,0,,,
2410,603,여름방,2,6,70000,0,,,
2411,603,가을방,4,6,80000,0,,,
2412,603,겨울방,8,10,150000,0,,,
2413,604,봄방,2,4,50000,0,,,
2414,604,여름방,2,6,70000,0,,,
2415,604,가을방,4,6,80000,0,,,
2416,604,겨울방,8,10,150000,0,,,
2417,605,봄방,2,4,50000,0,,,
2418,605,여름방,2,6,70000,0,,,
2419,605,가을방,4,6,80000,0,,,
2420,605,겨울방,8,10,150000,0,,,
2421,606,봄방,2,4,50000,0,,,
2422,606,여름방,2,6,70000,0,,,
2423,606,가을방,4,6,80000,0,,,
2424,606,겨울방,8,10,150000,0,,,
2425,607,봄방,2,4,50000,0,,,
2426,607,여름방,2,6,70000,0,,,
2427,607,가을방,4,6,80000,0,,,
2428,607,겨울방,8,10,150000,0,,,
2429,608,봄방,2,4,50000,0,,,
2430,608,여름방,2,6,70000,0,,,
2431,608,가을방,4,6,80000,0,,,
2432,608,겨울방,8,10,150000,0,,,
2433,609,봄방,2,4,50000,0,,,
2434,609,여름방,2,6,70000,0,,,
2435,609,가을방,4,6,80000,0,,,
2436,609,겨울방,8,10,150000,0,,,
2437,610,봄방,2,4,50000,0,,,
2438,610,여름방,2,6,70000,0,,,
2439,610,가을방,4,6,80000,0,,,
2440,610,겨울방,8,10,150000,0,,,
2441,611,봄방,2,4,50000,0,,,
2442,611,여름방,2,6,70000,0,,,
2443,611,가을방,4,6,80000,0,,,
2444,611,겨울방,8,10,150000,0,,,
2445,612,봄방,2,4,50000,0,,,
2446,612,여름방,2,6,70000,0,,,
2447,612,가을방,4,6,80000,0,,,
2448,612,겨울방,8,10,150000,0,,,
2449,613,봄방,2,4,50000,0,,,
2450,613,여름방,2,6,70000,0,,,
2451,613,가을방,4,6,80000,0,,,
2452,613,겨울방,8,10,150000,0,,,
2453,614,봄방,2,4,50000,0,,,
2454,614,여름방,2,6,70000,0,,,
2455,614,가을방,4,6,80000,0,,,
2456,614,겨울방,8,10,150000,0,,,
2457,615,봄방,2,4,50000,0,,,
2458,615,여름방,2,6,70000,0,,,
2459,615,가을방,4,6,80000,0,,,
2460,615,겨울방,8,10,150000,0,,,
2461,616,봄방,2,4,50000,0,,,
2462,616,여름방,2,6,70000,0,,,
2463,616,가을방,4,6,80000,0,,,
2464,616,겨울방,8,10,150000,0,,,
2465,617,봄방,2,4,50000,0,,,
2466,617,여름방,2,6,70000,0,,,
2467,617,가을방,4,6,80000,0,,,
2468,617,겨울방,8,10,150000,0,,,
2469,618,봄방,2,4,50000,0,,,
2470,618,여름방,2,6,70000,0,,,
2471,618,가을방,4,6,80000,0,,,
2472,618,겨울방,8,10,150000,0,,,
2473,619,봄방,2,4,50000,0,,,
2474,619,여름방,2,6,70000,0,,,
2475,619,가을방,4,6,80000,0,,,
2476,619,겨울방,8,10,150000,0,,,
2477,620,봄방,2,4,50000,0,,,
2478,620,여름방,2,6,70000,0,,,
2479,620,가을방,4,6,80000,0,,,
2480,620,겨울방,8,10,150000,0,,,
2481,621,봄방,2,4,50000,0,,,
2482,621,여름방,2,6,70000,0,,,
2483,621,가을방,4,6,80000,0,,,
2484,621,겨울방,8,10,150000,0,,,
2485,622,봄방,2,4,50000,0,,,
2486,622,여름방,2,6,70000,0,,,
2487,622,가을방,4,6,80000,0,,,
2488,622,겨울방,8,10,150000,0,,,
2489,623,봄방,2,4,50000,0,,,
2490,623,여름방,2,6,70000,0,,,
2491,623,가을방,4,6,80000,0,,,
2492,623,겨울방,8,10,150000,0,,,
2493,624,봄방,2,4,50000,0,,,
2494,624,여름방,2,6,70000,0,,,
2495,624,가을방,4,6,80000,0,,,
2496,624,겨울방,8,10,150000,0,,,
2497,625,봄방,2,4,50000,0,,,
2498,625,여름방,2,6,70000,0,,,
2499,625,가을방,4,6,80000,0,,,
2500,625,겨울방,8,10,150000,0,,,
2501,626,봄방,2,4,50000,0,,,
2502,626,여름방,2,6,70000,0,,,
2503,626,가을방,4,6,80000,0,,,
2504,626,겨울방,8,10,150000,0,,,
2505,627,봄방,2,4,50000,0,,,
2506,627,여름방,2,6,70000,0,,,
2507,627,가을방,4,6,80000,0,,,
2508,627,겨울방,8,10,150000,0,,,
2509,628,봄방,2,4,50000,0,,,
2510,628,여름방,2,6,70000,0,,,
2511,628,가을방,4,6,80000,0,,,
2512,628,겨울방,8,10,150000,0,,,
2513,629,봄방,2,4,50000,0,,,
2514,629,여름방,2,6,70000,0,,,
2515,629,가을방,4,6,80000,0,,,
2516,629,겨울방,8,10,150000,0,,,
2517,630,봄방,2,4,50000,0,,,
2518,630,여름방,2,6,70000,0,,,
2519,630,가을방,4,6,80000,0,,,
2520,630,겨울방,8,10,150000,0,,,
2521,631,봄방,2,4,50000,0,,,
2522,631,여름방,2,6,70000,0,,,
2523,631,가을방,4,6,80000,0,,,
2524,631,겨울방,8,10,150000,0,,,
2525,632,봄방,2,4,50000,0,,,
2526,632,여름방,2,6,70000,0,,,
2527,632,가을방,4,6,80000,0,,,
2528,632,겨울방,8,10,150000,0,,,
2529,633,봄방,2,4,50000,0,,,
2530,633,여름방,2,6,70000,0,,,
2531,633,가을방,4,6,80000,0,,,
2532,633,겨울방,8,10,150000,0,,,
2533,634,봄방,2,4,50000,0,,,
2534,634,여름방,2,6,70000,0,,,
2535,634,가을방,4,6,80000,0,,,
2536,634,겨울방,8,10,150000,0,,,
2537,635,봄방,2,4,50000,0,,,
2538,635,여름방,2,6,70000,0,,,
2539,635,가을방,4,6,80000,0,,,
2540,635,겨울방,8,10,150000,0,,,
2541,636,봄방,2,4,50000,0,,,
2542,636,여름방,2,6,70000,0,,,
2543,636,가을방,4,6,80000,0,,,
2544,636,겨울방,8,10,150000,0,,,
2545,637,봄방,2,4,50000,0,,,
2546,637,여름방,2,6,70000,0,,,
2547,637,가을방,4,6,80000,0,,,
2548,637,겨울방,8,10,150000,0,,,
2549,638,봄방,2,4,50000,0,,,
2550,638,여름방,2,6,70000,0,,,
2551,638,가을방,4,6,80000,0,,,
2552,638,겨울방,8,10,150000,0,,,
2553,639,봄방,2,4,50000,0,,,
2554,639,여름방,2,6,70000,0,,,
2555,639,가을방,4,6,80000,0,,,
2556,639,겨울방,8,10,150000,0,,,
2557,640,봄방,2,4,50000,0,,,
2558,640,여름방,2,6,70000,0,,,
2559,640,가을방,4,6,80000,0,,,
2560,640,겨울방,8,10,150000,0,,,
2561,641,봄방,2,4,50000,0,,,
2562,641,여름방,2,6,70000,0,,,
2563,641,가을방,4,6,80000,0,,,
2564,641,겨울방,8,10,150000,0,,,
2565,642,봄방,2,4,50000,0,,,
2566,642,여름방,2,6,70000,0,,,
2567,642,가을방,4,6,80000,0,,,
2568,642,겨울방,8,10,150000,0,,,
2569,643,봄방,2,4,50000,0,,,
2570,643,여름방,2,6,70000,0,,,
2571,643,가을방,4,6,80000,0,,,
2572,643,겨울방,8,10,150000,0,,,
2573,644,봄방,2,4,50000,0,,,
2574,644,여름방,2,6,70000,0,,,
2575,644,가을방,4,6,80000,0,,,
2576,644,겨울방,8,10,150000,0,,,
2577,645,봄방,2,4,50000,0,,,
2578,645,여름방,2,6,70000,0,,,
2579,645,가을방,4,6,80000,0,,,
2580,645,겨울방,8,10,150000,0,,,
2581,646,봄방,2,4,50000,0,,,
2582,646,여름방,2,6,70000,0,,,
2583,646,가을방,4,6,80000,0,,,
2584,646,겨울방,8,10,150000,0,,,
2585,647,봄방,2,4,50000,0,,,
2586,647,여름방,2,6,70000,0,,,
2587,647,가을방,4,6,80000,0,,,
2588,647,겨울방,8,10,150000,0,,,
2589,648,봄방,2,4,50000,0,,,
2590,648,여름방,2,6,70000,0,,,
2591,648,가을방,4,6,80000,0,,,
2592,648,겨울방,8,10,150000,0,,,
2593,649,봄방,2,4,50000,0,,,
2594,649,여름방,2,6,70000,0,,,
2595,649,가을방,4,6,80000,0,,,
2596,649,겨울방,8,10,150000,0,,,
2597,650,봄방,2,4,50000,0,,,
2598,650,여름방,2,6,70000,0,,,
2599,650,가을방,4,6,80000,0,,,
2600,650,겨울방,8,10,150000,0,,,
2601,651,봄방,2,4,50000,0,,,
2602,651,여름방,2,6,70000,0,,,
2603,651,가을방,4,6,80000,0,,,
2604,651,겨울방,8,10,150000,0,,,
2605,652,봄방,2,4,50000,0,,,
2606,652,여름방,2,6,70000,0,,,
2607,652,가을방,4,6,80000,0,,,
2608,652,겨울방,8,10,150000,0,,,
2609,653,봄방,2,4,50000,0,,,
2610,653,여름방,2,6,70000,0,,,
2611,653,가을방,4,6,80000,0,,,
2612,653,겨울방,8,10,150000,0,,,
2613,654,봄방,2,4,50000,0,,,
2614,654,여름방,2,6,70000,0,,,
2615,654,가을방,4,6,80000,0,,,
2616,654,겨울방,8,10,150000,0,,,
2617,655,봄방,2,4,50000,0,,,
2618,655,여름방,2,6,70000,0,,,
2619,655,가을방,4,6,80000,0,,,
2620,655,겨울방,8,10,150000,0,,,
2621,656,봄방,2,4,50000,0,,,
2622,656,여름방,2,6,70000,0,,,
2623,656,가을방,4,6,80000,0,,,
2624,656,겨울방,8,10,150000,0,,,
2625,657,봄방,2,4,50000,0,,,
2626,657,여름방,2,6,70000,0,,,
2627,657,가을방,4,6,80000,0,,,
2628,657,겨울방,8,10,150000,0,,,
2629,658,봄방,2,4,50000,0,,,
2630,658,여름방,2,6,70000,0,,,
2631,658,가을방,4,6,80000,0,,,
2632,658,겨울방,8,10,150000,0,,,
2633,659,봄방,2,4,50000,0,,,
2634,659,여름방,2,6,70000,0,,,
2635,659,가을방,4,6,80000,0,,,
2636,659,겨울방,8,10,150000,0,,,
2637,660,봄방,2,4,50000,0,,,
2638,660,여름방,2,6,70000,0,,,
2639,660,가을방,4,6,80000,0,,,
2640,660,겨울방,8,10,150000,0,,,
2641,661,봄방,2,4,50000,0,,,
2642,661,여름방,2,6,70000,0,,,
2643,661,가을방,4,6,80000,0,,,
2644,661,겨울방,8,10,150000,0,,,
2645,662,봄방,2,4,50000,0,,,
2646,662,여름방,2,6,70000,0,,,
2647,662,가을방,4,6,80000,0,,,
2648,662,겨울방,8,10,150000,0,,,
2649,663,봄방,2,4,50000,0,,,
2650,663,여름방,2,6,70000,0,,,
2651,663,가을방,4,6,80000,0,,,
2652,663,겨울방,8,10,150000,0,,,
2653,664,봄방,2,4,50000,0,,,
2654,664,여름방,2,6,70000,0,,,
2655,664,가을방,4,6,80000,0,,,
2656,664,겨울방,8,10,150000,0,,,
2657,665,봄방,2,4,50000,0,,,
2658,665,여름방,2,6,70000,0,,,
2659,665,가을방,4,6,80000,0,,,
2660,665,겨울방,8,10,150000,0,,,
2661,666,봄방,2,4,50000,0,,,
2662,666,여름방,2,6,70000,0,,,
2663,666,가을방,4,6,80000,0,,,
2664,666,겨울방,8,10,150000,0,,,
2665,667,봄방,2,4,50000,0,,,
2666,667,여름방,2,6,70000,0,,,
2667,667,가을방,4,6,80000,0,,,
2668,667,겨울방,8,10,150000,0,,,
2669,668,봄방,2,4,50000,0,,,
2670,668,여름방,2,6,70000,0,,,
2671,668,가을방,4,6,80000,0,,,
2672,668,겨울방,8,10,150000,0,,,
2673,669,봄방,2,4,50000,0,,,
2674,669,여름방,2,6,70000,0,,,
2675,669,가을방,4,6,80000,0,,,
2676,669,겨울방,8,10,150000,0,,,
2677,670,봄방,2,4,50000,0,,,
2678,670,여름방,2,6,70000,0,,,
2679,670,가을방,4,6,80000,0,,,
2680,670,겨울방,8,10,150000,0,,,
2681,671,봄방,2,4,50000,0,,,
2682,671,여름방,2,6,70000,0,,,
2683,671,가을방,4,6,80000,0,,,
2684,671,겨울방,8,10,150000,0,,,
2685,672,봄방,2,4,50000,0,,,
2686,672,여름방,2,6,70000,0,,,
2687,672,가을방,4,6,80000,0,,,
2688,672,겨울방,8,10,150000,0,,,
2689,673,봄방,2,4,50000,0,,,
2690,673,여름방,2,6,70000,0,,,
2691,673,가을방,4,6,80000,0,,,
2692,673,겨울방,8,10,150000,0,,,
2693,674,봄방,2,4,50000,0,,,
2694,674,여름방,2,6,70000,0,,,
2695,674,가을방,4,6,80000,0,,,
2696,674,겨울방,8,10,150000,0,,,
2697,675,봄방,2,4,50000,0,,,
2698,675,여름방,2,6,70000,0,,,
2699,675,가을방,4,6,80000,0,,,
2700,675,겨울방,8,10,150000,0,,,
2701,676,봄방,2,4,50000,0,,,
2702,676,여름방,2,6,70000,0,,,
2703,676,가을방,4,6,80000,0,,,
2704,676,겨울방,8,10,150000,0,,,
2705,677,봄방,2,4,50000,0,,,
2706,677,여름방,2,6,70000,0,,,
2707,677,가을방,4,6,80000,0,,,
2708,677,겨울방,8,10,150000,0,,,
2709,678,봄방,2,4,50000,0,,,
2710,678,여름방,2,6,70000,0,,,
2711,678,가을방,4,6,80000,0,,,
2712,678,겨울방,8,10,150000,0,,,
2713,679,봄방,2,4,50000,0,,,
2714,679,여름방,2,6,70000,0,,,
2715,679,가을방,4,6,80000,0,,,
2716,679,겨울방,8,10,150000,0,,,
2717,680,봄방,2,4,50000,0,,,
2718,680,여름방,2,6,70000,0,,,
2719,680,가을방,4,6,80000,0,,,
2720,680,겨울방,8,10,150000,0,,,
2721,681,봄방,2,4,50000,0,,,
2722,681,여름방,2,6,70000,0,,,
2723,681,가을방,4,6,80000,0,,,
2724,681,겨울방,8,10,150000,0,,,
2725,682,봄방,2,4,50000,0,,,
2726,682,여름방,2,6,70000,0,,,
2727,682,가을방,4,6,80000,0,,,
2728,682,겨울방,8,10,150000,0,,,
2729,683,봄방,2,4,50000,0,,,
2730,683,여름방,2,6,70000,0,,,
2731,683,가을방,4,6,80000,0,,,
2732,683,겨울방,8,10,150000,0,,,
2733,684,봄방,2,4,50000,0,,,
2734,684,여름방,2,6,70000,0,,,
2735,684,가을방,4,6,80000,0,,,
2736,684,겨울방,8,10,150000,0,,,
2737,685,봄방,2,4,50000,0,,,
2738,685,여름방,2,6,70000,0,,,
2739,685,가을방,4,6,80000,0,,,
2740,685,겨울방,8,10,150000,0,,,
2741,686,봄방,2,4,50000,0,,,
2742,686,여름방,2,6,70000,0,,,
2743,686,가을방,4,6,80000,0,,,
2744,686,겨울방,8,10,150000,0,,,
2745,687,봄방,2,4,50000,0,,,
2746,687,여름방,2,6,70000,0,,,
2747,687,가을방,4,6,80000,0,,,
2748,687,겨울방,8,10,150000,0,,,
2749,688,봄방,2,4,50000,0,,,
2750,688,여름방,2,6,70000,0,,,
2751,688,가을방,4,6,80000,0,,,
2752,688,겨울방,8,10,150000,0,,,
2753,689,봄방,2,4,50000,0,,,
2754,689,여름방,2,6,70000,0,,,
2755,689,가을방,4,6,80000,0,,,
2756,689,겨울방,8,10,150000,0,,,
2757,690,봄방,2,4,50000,0,,,
2758,690,여름방,2,6,70000,0,,,
2759,690,가을방,4,6,80000,0,,,
2760,690,겨울방,8,10,150000,0,,,
2761,691,봄방,2,4,50000,0,,,
2762,691,여름방,2,6,70000,0,,,
2763,691,가을방,4,6,80000,0,,,
2764,691,겨울방,8,10,150000,0,,,
2765,692,봄방,2,4,50000,0,,,
2766,692,여름방,2,6,70000,0,,,
2767,692,가을방,4,6,80000,0,,,
2768,692,겨울방,8,10,150000,0,,,
2769,693,봄방,2,4,50000,0,,,
2770,693,여름방,2,6,70000,0,,,
2771,693,가을방,4,6,80000,0,,,
2772,693,겨울방,8,10,150000,0,,,
2773,694,봄방,2,4,50000,0,,,
2774,694,여름방,2,6,70000,0,,,
2775,694,가을방,4,6,80000,0,,,
2776,694,겨울방,8,10,150000,0,,,
2777,695,봄방,2,4,50000,0,,,
2778,695,여름방,2,6,70000,0,,,
2779,695,가을방,4,6,80000,0,,,
2780,695,겨울방,8,10,150000,0,,,
2781,696,봄방,2,4,50000,0,,,
2782,696,여름방,2,6,70000,0,,,
2783,696,가을방,4,6,80000,0,,,
2784,696,겨울방,8,10,150000,0,,,
2785,697,봄방,2,4,50000,0,,,
2786,697,여름방,2,6,70000,0,,,
2787,697,가을방,4,6,80000,0,,,
2788,697,겨울방,8,10,150000,0,,,
2789,698,봄방,2,4,50000,0,,,
2790,698,여름방,2,6,70000,0,,,
2791,698,가을방,4,6,80000,0,,,
2792,698,겨울방,8,10,150000,0,,,
2793,699,봄방,2,4,50000,0,,,
2794,699,여름방,2,6,70000,0,,,
2795,699,가을방,4,6,80000,0,,,
2796,699,겨울방,8,10,150000,0,,,
2797,700,봄방,2,4,50000,0,,,
2798,700,여름방,2,6,70000,0,,,
2799,700,가을방,4,6,80000,0,,,
2800,700,겨울방,8,10,150000,0,,,
2801,701,봄방,2,4,50000,0,,,
2802,701,여름방,2,6,70000,0,,,
2803,701,가을방,4,6,80000,0,,,
2804,701,겨울방,8,10,150000,0,,,
2805,702,봄방,2,4,50000,0,,,
2806,702,여름방,2,6,70000,0,,,
2807,702,가을방,4,6,80000,0,,,
2808,702,겨울방,8,10,150000,0,,,
2809,703,봄방,2,4,50000,0,,,
2810,703,여름방,2,6,70000,0,,,
2811,703,가을방,4,6,80000,0,,,
2812,703,겨울방,8,10,150000,0,,,
2813,704,봄방,2,4,50000,0,,,
2814,704,여름방,2,6,70000,0,,,
2815,704,가을방,4,6,80000,0,,,
2816,704,겨울방,8,10,150000,0,,,
2817,705,봄방,2,4,50000,0,,,
2818,705,여름방,2,6,70000,0,,,
2819,705,가을방,4,6,80000,0,,,
2820,705,겨울방,8,10,150000,0,,,
2821,706,봄방,2,4,50000,0,,,
2822,706,여름방,2,6,70000,0,,,
2823,706,가을방,4,6,80000,0,,,
2824,706,겨울방,8,10,150000,0,,,
2825,707,봄방,2,4,50000,0,,,
2826,707,여름방,2,6,70000,0,,,
2827,707,가을방,4,6,80000,0,,,
2828,707,겨울방,8,10,150000,0,,,
2829,708,봄방,2,4,50000,0,,,
2830,708,여름방,2,6,70000,0,,,
2831,708,가을방,4,6,80000,0,,,
2832,708,겨울방,8,10,150000,0,,,
2833,709,봄방,2,4,50000,0,,,
2834,709,여름방,2,6,70000,0,,,
2835,709,가을방,4,6,80000,0,,,
2836,709,겨울방,8,10,150000,0,,,
2837,710,봄방,2,4,50000,0,,,
2838,710,여름방,2,6,70000,0,,,
2839,710,가을방,4,6,80000,0,,,
2840,710,겨울방,8,10,150000,0,,,
2841,711,봄방,2,4,50000,0,,,
2842,711,여름방,2,6,70000,0,,,
2843,711,가을방,4,6,80000,0,,,
2844,711,겨울방,8,10,150000,0,,,
2845,712,봄방,2,4,50000,0,,,
2846,712,여름방,2,6,70000,0,,,
